Index,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BPAT_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030_CEC.dat,Load_CIPV_2030_CEC.dat,Load_CISC_2030_CEC.dat,Load_CISD_2030_CEC.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat,
3312,1703.56887,6051.544681,2704.510524,6268.058321,225.8464285,6216.596551,7378.854258,19326.22182,4144.744975,359.583627,1302.561829,920.3914196,1108.470791,381.6612115,928.2607577,2154.438854,5959.999338,5453.985488,1596.627148,2699.733673,978.9852791,5800.453287,1799.725417,2610.439637,1907.971274,9040.654193,3335.638858,1116.050309,1806.788693,6542.501659,2508.131988,402.1320912,518.9506316,149.2911832,3787.73911,1726.440706,96.3152058,
3313,1579.035332,5392.020755,2404.377039,5827.187789,209.3605115,5526.70876,6560.052014,17181.67878,3684.965227,333.406261,1233.172188,853.5024253,985.4837368,340.8546686,830.0130635,1924.479416,5298.643831,4952.237753,1486.02949,2516.418899,878.8262928,4992.301318,1658.583032,2446.633601,1755.930525,8261.277839,3092.04058,1034.546302,1640.196536,5828.803739,2233.945362,357.5054184,481.0522003,135.6188994,3489.414994,1540.727786,89.54262946,
3314,1507.146325,4935.772961,2209.279291,5532.786207,199.0608881,5078.256453,6027.824051,15788.54732,3386.070707,317.077788,1204.080569,811.6972404,907.4392947,318.4511438,776.1475393,1797.878529,4869.016285,4631.666194,1418.301492,2379.958564,828.7282152,4863.447088,1638.408505,2313.944564,1661.730185,7808.458413,2939.857821,983.6284352,1533.12356,5334.857004,2045.906368,328.4964482,457.3759744,126.8375635,3372.628439,1412.876377,84.97820863,
3315,1460.981918,4623.006352,2079.398966,5377.662261,193.8429233,4779.713122,5673.443883,14860.03936,3186.460056,308.630358,1222.923761,789.9810181,854.6496171,307.7827132,750.1279061,1735.695839,4582.676548,4378.778806,1336.689656,2310.646729,801.1866652,4578.157118,1585.798633,2248.851631,1627.022335,7448.639173,2862.958122,957.8990514,1448.816351,4995.846669,1917.25783,309.1846185,445.4121052,119.8799264,3257.798988,1324.649094,80.76337107,
3316,1458.952601,4428.273611,2007.969465,5406.70653,194.8631499,4615.525042,5478.479605,14348.81172,3076.928059,310.3148647,1281.302434,794.1600538,826.2699019,295.2474434,721.4271893,1667.482867,4425.02396,4221.105108,1354.231829,2318.666269,771.7567141,4495.340998,1558.099747,2261.97434,1617.106894,7195.966076,2878.018476,962.9379999,1396.824004,4784.564928,1838.621469,298.5638077,447.7551586,115.5716015,3196.113445,1270.026225,81.66754648,
3317,1526.759065,4350.436274,2015.281262,5713.589295,206.668653,4632.331962,5498.397521,14401.13213,3088.323266,329.1813923,1339.53518,842.6307998,829.9544885,291.5135174,714.3867655,1648.033969,4441.173471,4158.653159,1400.759584,2439.807726,761.4052976,4452.189096,1532.418155,2381.265099,1674.124781,7177.103754,3052.246733,1021.231931,1377.591532,4699.106884,1813.10325,299.6509945,474.8611698,113.9125149,3194.579967,1249.130007,84.07682337,
3318,1665.113904,4506.558822,2141.87582,6307.907483,227.6360428,4923.322619,5843.81604,15305.93587,3282.277299,362.4941782,1416.637253,927.9057971,882.1519343,298.7146338,734.8740941,1692.550595,4720.235895,4199.768995,1502.586018,2707.545191,781.3279521,4602.090661,1581.652983,2657.195136,1748.492901,7499.01161,3361.988739,1124.866549,1392.979425,4867.201131,1885.988575,318.4742655,523.0500825,114.991284,3339.520859,1292.363546,90.39732116,
3319,1873.227571,4801.759798,2429.769706,7101.490549,255.0252618,5585.076426,6629.291058,17362.95668,3723.764508,406.2237107,1546.456469,1039.908157,1000.071601,321.1181587,791.8508784,1823.139631,5354.631908,4481.237527,1741.555234,3063.425887,839.0607506,5190.256948,1691.834524,3016.864717,1972.427167,8429.685883,3766.372058,1260.166606,1489.487483,5183.668537,2032.414377,361.2810392,585.9630618,122.6961834,3658.034833,1380.964863,104.8933607,
3320,2026.998155,5345.846675,2764.796924,7668.315746,275.3741814,6355.171062,7543.481628,19757.7033,4237.16883,438.5948475,1667.109121,1122.675101,1136.332486,366.7255386,901.6565505,2080.269931,6093.153668,5030.832265,1908.437446,3310.057186,947.6131834,5852.111895,1810.856897,3249.147156,2162.481614,9474.585216,4066.974981,1360.743437,1673.330815,5771.052269,2271.350044,411.0960408,632.7301381,137.7731017,3994.659997,1540.381288,114.5767759,
3321,2113.63869,5932.290854,3029.674002,8065.26563,289.2676931,6964.018362,8266.113086,21650.61635,4643.299236,460.5488454,1721.358126,1178.709172,1243.409823,396.0635062,972.4893181,2246.755968,6676.907445,5521.226177,1989.295219,3496.143789,1015.197818,6257.321291,1860.52068,3430.755262,2283.124532,9993.596312,4272.39206,1429.472639,1836.239696,6405.863663,2515.707614,450.4804589,664.6884307,151.1944405,4153.644743,1707.118361,119.8414538,
3322,2109.911801,6343.516647,3118.634429,8034.854155,287.5627158,7168.503084,8508.796641,22285.91009,4779.098939,457.9215775,1738.910239,1172.010549,1278.696553,403.7981864,990.2540873,2294.5553,6872.806334,5833.53739,1972.506895,3497.114153,1031.169876,6346.702397,1852.249427,3432.606225,2308.739462,10090.69338,4247.118024,1421.016359,1938.070057,6852.391449,2671.873036,463.7079328,660.7563574,159.7282022,4166.01815,1820.083638,118.9400395,
3323,2070.026014,6634.4219,3157.366753,7828.637911,279.5866046,7257.533329,8614.522875,22563.43233,4838.436469,445.1620665,1769.724929,1139.41219,1293.747729,405.1317403,992.62741,2303.042805,6958.370488,6071.082587,1954.964675,3416.547253,1032.932966,6433.908574,1839.403223,3350.223937,2367.409048,10211.78041,4129.349381,1381.612893,2014.555873,7167.919694,2778.258838,469.4670196,642.4341965,166.1919314,4182.25817,1900.258192,118.0358856,
3324,2046.201083,6948.355768,3154.075563,7674.556314,273.4335308,7249.968189,8605.484976,22539.13388,4833.822431,435.3999046,1804.023864,1114.333602,1292.306618,405.3983521,992.0338797,2299.604544,6950.856812,6225.869875,1925.979204,3359.42223,1032.353182,6485.384499,1826.800788,3297.566183,2387.241081,10304.62524,4038.472658,1351.207025,2063.937076,7509.274011,2885.407173,468.9776544,628.2958156,170.4174381,4185.326182,1981.851138,115.4781642,
3325,2037.968299,7250.641424,3199.01573,7628.975864,271.8795982,7353.2678,8728.218451,22861.05026,4902.319548,432.9707492,1852.244024,1108.462475,1310.261887,409.9323918,1002.47417,2322.465984,7050.121516,6405.168182,1912.796316,3341.570357,1044.018821,6547.39475,1847.862135,3275.385253,2419.466177,10409.68384,4015.351064,1343.470918,2123.105225,7837.476146,2997.550488,475.6597816,624.6986139,175.3855437,4228.937486,2062.981529,114.8277432,
3326,2032.541384,7506.883485,3291.992696,7587.412518,270.5574878,7566.984953,8981.906074,23525.73161,5044.92381,430.8039374,1895.160163,1102.629411,1346.610931,409.3990445,1000.92568,2318.382684,7255.096966,6572.141377,1940.094987,3319.084896,1043.644993,6534.304757,1856.970028,3243.198659,2474.001499,10536.31354,3995.988821,1336.992627,2178.480736,8114.980107,3100.973853,489.4844725,621.6862829,179.9425977,4269.118365,2133.87674,116.2307151,
3327,2022.703195,7669.866312,3343.325093,7510.244776,266.8787222,7684.977764,9121.938155,23892.15825,5123.631136,424.8950336,1931.669223,1087.584314,1366.199903,410.4658628,1002.502286,2321.449846,7368.087955,6738.964803,1948.865995,3299.754651,1044.515809,6484.243043,1841.303769,3227.838771,2511.187934,10617.68272,3941.674914,1318.82008,2232.941042,8291.507642,3164.683773,497.1170566,613.2362565,184.4996739,4282.131343,2180.456222,117.7354219,
3328,2071.248936,7937.825095,3450.007443,7667.165448,273.8016208,7930.198156,9412.997914,24654.29083,5286.798884,435.9695544,1953.132004,1115.998593,1408.864793,416.3334872,1017.119158,2352.448745,7603.116973,6946.828468,1969.834316,3349.671432,1058.919677,6521.192131,1861.333063,3260.027787,2564.072136,10863.03253,4043.848149,1353.005577,2302.193807,8581.690284,3274.508253,512.9795929,629.1321214,190.2150413,4358.622303,2255.855562,118.7884336,
3329,2120.091857,8207.992258,3549.02854,7837.436172,280.3894699,8157.808365,9683.194269,25362.74078,5438.548761,446.4749305,1954.589922,1142.753306,1448.503551,425.4015976,1039.143206,2401.780164,7821.590189,7199.655571,2012.936274,3416.088005,1082.510217,6544.70601,1908.227626,3318.233518,2588.860948,11116.69029,4141.181696,1385.571793,2384.850996,8874.679086,3383.573237,527.7029819,644.2750395,197.0930754,4453.847254,2332.756314,121.0461174,
3330,2173.075932,8234.017376,3641.455393,8063.897145,289.0504574,8370.261026,9935.344959,26023.05928,5580.027076,460.1771382,1983.462416,1177.870715,1485.981686,435.0032098,1063.176189,2456.793488,8025.229075,7336.614709,2056.037484,3507.57023,1104.041255,6664.827503,1917.439176,3402.682063,2626.046617,11379.45026,4269.166266,1428.393341,2431.488362,8901.913902,3405.25318,541.4458768,664.1865696,200.9018276,4520.353376,2345.223064,123.3037581,
3331,2215.078747,8153.319292,3689.685394,8292.435134,297.7626888,8481.122661,10066.92271,26367.20944,5654.156441,474.1623901,1963.640851,1213.799792,1506.09318,440.0707206,1076.445809,2487.271256,8131.366861,7390.650379,2113.07527,3598.561452,1118.218084,6783.549312,1955.425595,3488.132897,2637.612611,11492.48382,4397.684644,1471.393492,2449.03157,8813.643165,3385.745694,548.6171675,684.1811481,202.3132815,4576.061675,2328.417922,127.2671985,
3332,2209.675609,8056.807064,3633.776175,8337.041418,299.8692348,8352.609552,9914.340855,25967.10348,5568.57331,477.4459693,1859.26574,1222.167878,1484.033054,438.2037266,1072.451003,2481.076143,8007.994102,7137.077361,2117.434878,3608.351328,1113.722248,6716.567934,1949.975819,3496.840733,2643.401017,11239.9224,4428.877456,1481.830098,2367.321165,8708.931001,3343.387262,540.3040584,689.0340504,195.4340214,4509.581086,2295.681889,127.5182178,
3333,2165.438398,7758.250989,3568.388262,8160.485873,293.0642084,8202.308685,9735.949317,25500.37631,5468.201739,466.6553223,1709.962267,1194.575927,1457.071191,427.0017632,1045.318751,2421.450156,7864.062338,6999.673794,2091.121864,3537.15166,1087.919477,6585.042672,1929.619016,3431.59729,2533.497588,11058.17547,4328.318614,1448.184751,2321.278842,8385.898611,3230.742375,530.5815677,673.3893489,191.625324,4431.435657,2216.151072,126.1619825,
3334,2050.070363,7220.100806,3355.388271,7673.902312,276.360739,7712.706223,9154.705588,23977.45377,5141.888731,440.192533,1562.511243,1126.848704,1371.399022,421.9343452,1030.832615,2391.394647,7394.401569,6614.602597,1958.391486,3312.046582,1075.3242,6479.054955,1910.388135,3203.646728,2307.91048,10592.78686,4081.489305,1365.599693,2193.449378,7804.609846,3011.002529,498.9107234,634.9882415,181.1031444,4276.964185,2066.079871,118.1875551,
3335,1873.789041,6548.553094,3005.562899,7015.813615,253.0517637,6908.596504,8200.314185,21477.98466,4605.695771,402.9420661,1430.727777,1031.561635,1230.042316,400.0641986,975.6849477,2265.069434,6623.580372,6079.117092,1785.410762,3019.776345,1020.262725,6031.215338,1819.070671,2918.998597,2074.887658,9698.201495,3737.336925,1250.451925,2014.12866,7079.178069,2725.728725,446.8953931,581.445846,166.4395284,3984.234023,1875.318445,107.1510189,
3336,1708.563888,5960.060363,2651.16918,6385.55536,230.9464855,6093.985966,7233.356594,18945.53631,4062.641531,367.7471361,1326.333005,941.285773,1086.67378,362.1913752,883.7038097,2051.484866,5842.597576,5438.50457,1634.383933,2732.71028,931.536931,5502.997729,1737.210854,2638.455777,1898.882525,8807.71391,3410.923415,1141.239293,1800.767452,6443.429256,2467.083921,394.2007978,530.663221,148.8766664,3694.330847,1701.456202,98.27239716,
3337,1586.636646,5350.781555,2345.737421,5940.265607,214.026015,5391.919546,6400.181251,16763.68398,3594.875886,340.9129174,1258.339611,872.7209683,962.0536583,329.6529526,804.3536278,1865.977501,5169.747485,4829.539516,1529.884641,2550.717223,850.5156063,4783.503584,1612.225851,2478.11818,1765.846537,8011.954725,3160.871804,1057.576106,1599.151135,5784.197047,2209.689819,348.7863278,491.7607958,132.2235584,3405.436742,1524.800383,91.80025584,
3338,1519.071553,4966.236966,2161.602793,5666.091594,204.7611574,4968.667102,5897.65425,15447.2329,3313.040816,325.9868551,1220.806321,834.2943715,888.9039586,308.8496243,754.9931561,1748.867572,4763.7711,4441.66414,1455.304505,2418.933155,804.4431407,4773.670845,1597.085979,2348.528533,1671.647344,7548.038579,3024.282209,1011.875457,1470.986314,5368.196805,2049.361743,321.4074576,470.5105166,121.6184657,3292.387054,1414.005068,87.98805169,
3339,1487.163366,4692.81445,2043.22333,5564.757858,201.450807,4696.559689,5574.712458,14601.16349,3131.640909,320.7338885,1240.631349,820.9144104,840.6972389,296.8476399,726.1231605,1679.607574,4502.85679,4201.080867,1408.776887,2370.930405,774.7190828,4461.558582,1552.361825,2303.643222,1636.943281,7223.711649,2975.34903,995.5032145,1390.81085,5071.91876,1935.354817,303.8056843,462.897611,114.9924356,3183.089298,1335.641406,84.52615628,
3340,1494.585435,4506.690453,1984.043259,5604.717221,203.0562257,4560.528188,5413.326706,14178.82474,3040.425731,323.3596969,1297.664473,827.5964077,817.2502804,288.5795814,707.0542991,1633.623335,4372.621977,4039.340364,1408.776887,2383.749634,754.8148737,4381.176442,1528.879626,2319.320855,1619.589454,7009.530302,2999.008672,1003.419344,1338.117334,4870.014695,1861.514631,295.006234,466.5785209,110.6000036,3139.595028,1283.487522,84.52615628,
3341,1580.854343,4486.648361,1995.182802,5977.661509,216.8173424,4586.133577,5443.657702,14258.40364,3057.535603,345.2254183,1348.675658,883.6086464,822.9845759,289.379757,711.0417023,1638.864133,4397.177287,4015.806789,1449.959838,2541.850719,755.9315684,4412.57554,1522.423387,2481.377793,1671.642409,7035.414864,3202.278797,1071.43021,1330.605575,4847.478737,1856.943954,296.6625662,498.2027956,109.9380341,3154.279472,1278.131564,87.68758783,
3342,1728.737374,4619.495079,2118.490576,6608.064552,238.3370837,4869.569222,5780.112218,15139.56479,3246.887881,379.4790737,1432.799742,971.3812122,874.1759767,300.8482704,741.6246077,1708.937027,4668.950426,4050.763626,1563.229831,2837.29245,785.2574266,4617.12587,1574.484709,2793.925483,1750.143644,7405.477518,3520.087531,1177.763824,1344.951457,4990.217363,1922.528204,314.9971272,547.6467104,110.9304432,3306.36277,1315.611618,93.55637904,
3343,1942.93607,4924.54182,2401.634437,7413.315679,266.5622806,5520.404607,6552.608419,17162.15675,3680.434958,424.5220098,1570.333452,1086.730591,990.4165362,327.5192851,808.7006101,1863.319041,5292.726812,4333.26894,1792.494459,3191.703449,851.5040116,5231.265975,1676.387098,3148.660446,1969.944416,8314.980216,3936.839966,1317.202386,1441.354425,5317.481643,2070.240498,357.0976226,612.4840469,118.6364395,3617.698886,1406.532947,107.5037158,
3344,2078.480391,5366.470282,2744.334433,7884.863891,283.0149089,6308.135914,7487.596644,19610.70297,4205.256171,450.6989145,1691.047975,1153.614027,1129.199947,374.1934215,920.332514,2125.892877,6047.835285,4888.823194,1975.178912,3400.358664,962.8425178,5894.006815,1799.858406,3344.017635,2165.782339,9360.66495,4179.898449,1398.525786,1627.307292,5793.587356,2275.500972,408.0534849,650.2984983,133.8792751,3962.439095,1540.750503,119.0888973,
3345,2133.916543,5708.008996,3006.290622,8142.636549,292.1950928,6910.26925,8202.34397,21483.47241,4606.843538,465.3414857,1754.612673,1191.223932,1234.322725,404.0648292,991.4468858,2292.906968,6625.381199,5302.186561,2044.593986,3520.08939,1031.45562,6244.308914,1849.349345,3453.059785,2268.252691,9861.739801,4315.411949,1443.866391,1764.940535,6162.172569,2434.876293,447.0035977,671.3813611,145.1487375,4116.519613,1644.389959,122.7028334,
3346,2093.526714,5883.271321,3068.402937,8023.095887,286.9439931,7053.040816,8371.699587,21926.62191,4702.614551,456.8935666,1779.334339,1169.502176,1257.903395,405.9317921,995.0980815,2308.045923,6762.028663,5510.933449,2012.936274,3489.202006,1032.863426,6179.047261,1819.158786,3427.535874,2315.34925,9863.291523,4237.974951,1417.957236,1833.211877,6351.86492,2505.321988,456.2390416,659.3339001,150.8651184,4094.871789,1695.810108,121.0461174,
3347,2046.399325,5922.524884,3095.616435,7793.915918,278.7840491,7115.59385,8446.045089,22121.66337,4743.742781,443.8492495,1814.952496,1136.071216,1267.977059,395.7968635,970.2946166,2252.241673,6822.153281,5745.000406,1958.391486,3391.245329,1009.809938,6205.865057,1804.63585,3322.602133,2336.833355,9936.120706,4117.522054,1377.655663,1909.443924,6394.123707,2522.880657,460.2854008,640.5941296,157.3253445,4088.95883,1712.879592,118.1875551,
3348,1997.128127,5993.266403,3104.753131,7597.102262,271.5112775,7136.595489,8470.854954,22186.2627,4757.444607,432.4011561,1856.418245,1106.797446,1270.665558,393.1297559,962.8913675,2233.643538,6842.051499,5935.168488,1906.697974,3313.638034,1001.095921,6157.257711,1770.854803,3244.792794,2366.580447,9964.226738,4009.971832,1341.671114,1970.734101,6470.661022,2548.20832,461.6439308,623.8617259,162.5444488,4071.752082,1735.763437,114.5245373,
3349,1975.581552,5989.800816,3134.160982,7506.918953,267.8656999,7204.19247,8551.189243,22397.10011,4803.046564,426.4926513,1912.521233,1091.757518,1281.803716,384.8616974,943.110952,2186.70705,6907.063055,6061.88035,1899.665964,3281.757582,984.7499734,6143.798918,1787.615832,3214.401108,2424.42162,9973.341512,3956.196222,1323.678673,2012.106017,6465.966521,2552.099376,466.016567,615.4954465,166.0237955,4092.819744,1739.499014,114.1246689,
3350,1962.104828,6202.391302,3207.055588,7445.294157,265.2070973,7371.748245,8750.100374,22918.34244,4914.849195,422.2682406,1955.455494,1080.891352,1310.426181,383.5282364,939.8725529,2178.681847,7067.800772,6246.135318,1881.138457,3266.932113,983.3957856,6188.898807,1804.373949,3200.133208,2484.744973,10077.62917,3916.941671,1310.544741,2071.88776,6696.035415,2636.183765,476.8552235,609.3883182,170.9975909,4138.221067,1798.832651,113.1710475,
3351,1946.10908,6354.496077,3252.722122,7363.90348,261.9300245,7476.717484,8874.738077,23244.64152,4984.471238,417.1022007,1991.809267,1067.517134,1328.290523,383.7948791,939.7221916,2177.779689,7168.417322,6399.657136,1866.268994,3240.22232,984.3973377,6235.075247,1810.87528,3171.781247,2515.320665,10197.97699,3868.548037,1294.353021,2122.344925,6860.847388,2694.916667,483.6453536,601.8593536,175.2219281,4170.784813,1842.089259,112.4184968,
3352,1968.67984,6482.199555,3358.670309,7450.380284,265.3248618,7720.250327,9163.661344,24001.10772,5146.491261,422.552263,2005.575021,1081.713664,1370.414924,384.0617074,941.2331073,2179.423621,7401.698578,6599.119833,1873.352525,3277.125079,986.5988077,6312.112489,1828.463687,3203.148837,2531.841533,10403.58875,3918.554318,1311.084306,2188.673167,6998.885414,2756.49368,499.3987278,609.63921,180.6898101,4229.744302,1882.448569,112.7684109,
3353,2008.00027,6704.365263,3467.182981,7593.025247,270.3733494,7969.677902,9459.756021,24776.87931,5313.04233,430.4327897,2002.359616,1101.796854,1414.366756,387.5287741,950.5221349,2200.256619,7640.935413,6825.296844,1913.781671,3341.495426,996.6640414,6508.698371,1858.032081,3262.723974,2542.583858,10786.66048,3993.29958,1336.092851,2263.783384,7239.759458,2849.805414,515.5334136,621.2678972,186.9024942,4344.749795,1946.996073,114.8772023,
3354,2068.524075,6875.466917,3569.849808,7813.323642,278.4340705,8205.668199,9739.887099,25510.38703,5470.470354,443.4757183,2006.830507,1135.211802,1455.978258,397.6638574,975.221067,2255.261551,7867.136908,7071.841527,1957.637571,3436.869042,1022.015289,6649.007897,1899.105313,3354.623435,2544.24106,11056.58195,4112.143321,1375.856027,2344.583665,7425.226017,2924.620395,530.7988842,639.7573192,193.6149226,4434.254348,1999.34055,118.1875551,
3355,2110.898738,6933.975937,3641.091023,8015.573533,285.8579092,8369.423485,9934.261319,26019.41624,5579.967099,455.2081337,1988.686458,1165.312698,1485.348795,409.3990445,1003.842753,2322.206863,8024.119228,7186.381841,2021.706938,3520.13406,1049.575358,6824.638769,1925.201559,3432.9523,2565.724408,11332.3277,4221.846483,1412.560914,2382.996565,7488.143746,2956.2135,541.3916989,656.8246721,196.762684,4506.616405,2019.067903,121.4981813,
3356,2120.359166,6877.455247,3587.75578,8103.249359,289.1017935,8246.826924,9788.716368,25638.03451,5497.850547,460.4602237,1879.638598,1178.682398,1464.305078,411.7994475,1009.688811,2337.464402,7906.515916,7018.701068,2041.921657,3554.296466,1053.852208,6729.722523,1915.04534,3471.814716,2557.462546,11230.00861,4269.701571,1428.572445,2328.492906,7427.10434,2927.749475,533.4613127,664.2698509,192.2045062,4467.302967,1998.674361,122.5512075,
3357,2098.815742,6719.611389,3536.96604,7999.869618,285.239002,8130.081465,9650.068699,25274.4927,5420.243716,454.2664203,1727.467234,1162.804296,1443.109852,406.4652632,996.5985557,2311.234025,7794.402105,6914.229538,2048.02035,3505.789477,1039.328131,6545.162561,1880.623451,3423.37725,2443.430938,11027.83998,4212.700417,1409.500789,2294.407265,7257.132206,2866.534088,525.9094159,655.4017491,189.3859535,4366.782565,1955.631411,122.854454,
3358,2005.127136,6335.10244,3325.796032,7569.859755,270.9257051,7644.685408,9073.95621,23765.16413,5096.262672,431.3735945,1577.317694,1104.29461,1358.568306,405.1317403,991.298055,2302.624272,7328.941198,6472.175498,1971.752805,3293.416524,1035.502826,6453.131194,1868.359332,3201.652169,2255.030446,10579.64178,4001.366308,1338.791846,2147.224153,6842.535044,2701.650154,494.5106707,622.5228992,177.2103866,4228.777467,1842.199089,118.9400395,
3359,1836.175101,5801.749352,2986.931916,6893.880786,247.399195,6865.771267,8149.464263,21344.58087,4577.168453,393.9239873,1452.863721,1008.169408,1221.629343,390.7293528,953.1532046,2215.086648,6582.452963,5895.013841,1770.540945,2988.167324,997.2759264,6010.498207,1785.96493,2899.949432,2062.493057,9645.813214,3653.983145,1222.563111,1955.539063,6266.885604,2464.295598,444.1251631,568.4778664,161.4668331,3931.895112,1684.477742,106.3984508,
3360,1674.092408,5268.722698,2636.555923,6269.897623,226.2808834,6060.395887,7193.542649,18840.81037,4040.906602,360.2404802,1346.521445,922.0669348,1079.866275,356.5904862,869.9095106,2020.42275,5810.312669,5256.537545,1644.088241,2687.450846,916.096659,5462.370485,1698.270087,2594.954912,1904.671503,8726.836657,3342.090694,1118.208988,1743.235934,5691.232244,2226.175057,392.0279612,519.9543926,143.9857244,3638.567224,1524.662229,98.82387429,
3361,1566.128878,4704.54925,2346.283297,5862.309194,210.4467248,5393.1743,6401.637468,16767.23132,3595.987511,335.0916939,1272.592956,857.6922033,961.2634687,322.9851526,788.2680355,1828.626789,5170.847699,4743.700497,1530.818096,2529.029505,832.5855199,4735.034515,1570.449132,2463.26038,1745.192367,7845.22776,3108.171043,1039.943292,1572.012519,5081.309505,1986.078468,348.8674939,483.5617387,129.9035873,3336.284477,1362.433742,91.90243999,
3362,1493.873935,4371.959848,2154.294385,5551.71503,200.3644463,4951.867973,5877.678572,15394.18721,3301.635033,319.0485318,1238.684087,816.724888,885.523879,308.3161224,753.1282077,1745.550549,4747.407216,4427.426324,1475.519183,2368.731202,801.499209,4843.741255,1576.186341,2296.533631,1670.819123,7437.326962,2959.216073,990.1053903,1466.947741,4721.643278,1841.386463,320.3207747,460.3876845,121.2857793,3253.830194,1265.99277,89.04107486,
3363,1470.757697,4168.031337,2031.900247,5463.247037,197.890016,4670.532413,5543.770925,14520.13575,3113.454601,315.1089932,1253.850197,806.6914249,835.3776481,295.5140551,722.2158194,1669.873488,4477.86382,4192.080484,1435.089934,2317.781074,768.3478776,4416.996692,1512.735532,2245.711176,1639.421481,7116.497424,2922.651262,977.8714015,1388.622874,4500.963822,1752.889409,302.1220616,454.6990196,114.8243581,3134.825526,1205.416466,85.88238848,
3364,1491.798349,4037.782805,1978.558224,5558.903272,201.7857993,4547.92027,5398.206114,14138.6857,3032.392139,321.3030879,1319.874915,822.5741535,814.2072711,289.6465235,709.1286945,1637.411017,4360.240428,4011.002794,1444.614877,2350.084776,754.3395463,4291.879856,1497.079248,2278.627153,1636.93835,6908.974287,2980.18772,997.1221611,1329.270485,4359.630889,1698.579939,294.1906675,463.6504027,109.8539888,3090.389117,1166.129356,87.38710684,
3365,1571.45699,3998.799382,1992.805586,5919.686679,215.0791066,4580.669302,5437.166893,14241.21329,3054.092834,342.5114784,1372.44145,876.9051217,821.1666005,291.7800982,716.1363896,1649.768388,4391.875296,3981.305004,1496.487462,2502.871086,758.5280065,4328.775,1492.563981,2434.629155,1691.479564,6972.364119,3176.465217,1062.793407,1319.88617,4316.43294,1687.418163,296.3090994,494.1867813,109.0260955,3122.528209,1155.972549,90.09406914,
3366,1726.792307,4168.555056,2112.459665,6577.688817,238.3370837,4855.706551,5763.632799,15095.83736,3236.688201,379.4790737,1467.874069,971.3812122,871.0747068,300.8482704,741.0905009,1704.717933,4655.461228,4030.629903,1628.285187,2794.497106,782.6128814,4530.222954,1545.30319,2735.312021,1791.461469,7339.551796,3520.087531,1177.763824,1338.032356,4499.085499,1764.257603,314.1003946,547.6467104,110.3525606,3279.743038,1202.967174,97.97193922,
3367,1926.591875,4487.959602,2397.252002,7304.414759,262.9500687,5510.331128,6540.620822,17131.33488,3673.608225,418.7004275,1609.790382,1071.696234,987.520517,326.4524049,805.2883814,1854.301576,5283.214165,4367.30867,1850.46563,3127.289828,848.0872434,5104.607477,1664.436498,3074.691643,1983.166849,8227.710321,3883.605397,1299.390968,1452.894888,4842.313348,1919.099464,356.4460009,604.2019414,119.62897,3586.853907,1298.940769,111.5665647,
3368,2043.002507,4928.653843,2724.24631,7719.444553,276.3094862,6261.961291,7432.778649,19467.97858,4174.468885,439.9095968,1747.261966,1126.037312,1120.211663,376.0602917,923.3975009,2132.748778,6003.826385,4777.773161,2012.936274,3330.863712,965.6579384,5833.957923,1786.67108,3277.288037,2155.045327,9127.48471,4080.955248,1365.421007,1590.989161,5317.481643,2121.18815,405.0665937,634.9051542,130.8156174,3904.018884,1428.92074,121.0461174,
3369,2101.437798,5287.710772,2974.328116,7995.357357,285.9241399,6836.800131,8115.08349,21254.70106,4557.786418,455.2953806,1822.997689,1165.323387,1220.709249,402.9979799,987.7482513,2283.979799,6554.836256,5157.44706,2044.593986,3468.130179,1027.742464,6190.142525,1833.7004,3410.406463,2248.415727,9579.243852,4222.920584,1412.92029,1718.66242,5705.322282,2284.698897,442.2511114,656.991778,141.2524608,4043.724719,1535.544796,122.7028334,
3370,2064.702405,5382.730078,3038.627666,7872.168478,281.4426846,6984.599282,8290.509089,21713.64528,4656.976185,448.0736634,1860.12811,1146.93748,1245.457756,405.6650257,993.4109524,2303.829538,6696.353939,5362.992214,2002.478117,3422.170018,1034.418001,6186.200609,1843.733659,3358.907309,2259.159771,9562.495386,4156.777105,1390.789762,1786.014104,5808.147411,2327.026808,451.8117739,646.7013354,146.8861041,4056.280631,1566.862226,120.4946289,
